case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id
C102709,U7044,JFK5,chat,payment,P1,2026-02-11 07:29:49,106,231,02/11/2026 07:37,86400,0,A122
C101740,U7186,SEA3,email,delivery_delay,P3,28-01-2026 06:27,287,745,31-01-2026 15:20,259200,1,A102
C101985,U15610,DFW2,email,delivery_delay,P3,2026-01-31 15:08:06,535,1384,2026-01-31 15:37:03,259200,0,A103
C103372,U17497,JFK5,chat,damaged_item,P2,2026-02-20 06:07:07,391,618,,172800,1,A146
C103458,U5507,JFK5,phone,refund,P3,02/22/2026 06:14,164,302,2026-02-22 06:24:17,259200,0,A138
C101104,U11471,JFK5,email,refund,P3,2026-01-18 06:16:59,784,1521,2026-01-18 07:00:32,259200,0,A166
C102826,U12132,SEA3,chat,refund,P3,2026-02-12 15:33:15,51,278,2026-02-12,259200,0,A179
C100190,U13755,SEA3,chat,damaged_item,P3,2026-01-04 21:08:40,233,624,04-01-2026 21:24,259200,0,A164
C101023,U5997,PHX1,chat,damaged_item,P3,2026-01-16 11:16:25,77,393,16-01-2026 11:26,259200,0,A171
C102144,U18600,SEA3,phone,damaged_item,P2,2026-02-03 17:25:30,137,302,02/03/2026 17:38,172800,0,A143
C103378,U11697,DFW2,email,damaged_item,P2,02/20/2026 12:24,421,798,2026-02-20 12:59:50,172800,0,A158
C103368,U11870,DFW2,chat,account,P2,2026-02-20 19:05:28,187,615,2026-02-20 19:22:02,172800,0,A133
C101013,U13101,SEA3,callback,damaged_item,P3,2026-01-16 15:39:36,536,1265,01/16/2026 16:26,259200,0,A128
C101771,U15078,PHX1,phone,account,P2,2026-01-28 21:02:32,581,910,2026-01-28 21:37:40,172800,0,A111
C100372,U16420,DFW2,chat,wrong_item,P2,07-01-2026 20:46,136,348,2026-01-07 20:56:53,172800,0,A162
C103159,U6218,JFK5,phone,,P3,2026-02-18 11:18:44,135,726,2026-02-18,259200,0,A160
C101765,U11429,PHX1,chat,payment,P1,01/28/2026 22:00,144,384,01/28/2026 22:10,86400,0,A146
C101925,U8529,SEA3,phone,wrong_item,P2,01/30/2026 13:37,196,305,2026-01-30 13:49:51,172800,0,A115
C102305,U13925,PHX1,chat,damaged_item,P1,2026-02-05,83,461,2026-02-07 01:10:15,86400,1,A160
C101286,U17386,JFK5,chat,payment,P2,2026-01-21 18:23:23,407,709,2026-01-21 18:42:53,172800,0,A162
C103041,U10899,JFK5,phone,damaged_item,P1,16-02-2026 12:55,320,516,02/16/2026 13:07,86400,0,A163
C100080,U11866,DFW2,callback,delivery_delay,P1,2026-01-02 07:02:19,396,817,2026-01-02,86400,0,
C101683,U7723,SEA3,phone,delivery_delay,P1,2026-01-27 15:49:36,344,729,2026-01-27 16:19:59,86400,0,A170
C100420,U16111,SEA3,email,account,P3,01/07/2026 10:30,243,1367,2026-01-07,259200,0,A140
C101218,U8612,DFW2,chat,damaged_item,P2,2026-01-20 22:34:05,139,242,01/20/2026 22:39,172800,0,A111
C100189,U18026,DFW2,email,payment,P2,2026-01-04 11:43:49,801,1417,04-01-2026 12:03,172800,0,A152
C102592,U11509,PHX1,phone,delivery_delay,P2,2026-02-09 20:16:39,294,458,2026-02-09 20:31:24,172800,0,A146
C101146,U14461,SEA3,email,wrong_item,P2,2026-01-19 20:33:51,755,1595,2026-01-19 21:26:34,172800,0,A151
C103766,U8385,SEA3,callback,,P2,2026-02-26 21:49:25,339,638,2026-03-01 04:45:54,172800,1,
C100958,U12240,PHX1,chat,account,P2,2026-01-16 07:13:14,86,494,19-01-2026 04:05,172800,1,A110
C100460,U15367,JFK5,chat,wrong_item,P3,2026-01-08 12:11:35,117,576,2026-01-08 12:33:23,259200,0,A156
C101084,U6329,DFW2,chat,refund,P1,2026-01-18 21:04:59,137,701,2026-01-18 21:18:59,86400,0,A152
C102140,U7228,JFK5,chat,wrong_item,P2,2026-02-03 10:57:25,449,696,2026-02-03 11:22:39,172800,0,A106
C103440,U13595,PHX1,email,refund,P2,2026-02-22 10:48:09,,1145,2026-02-22 11:02:55,172800,0,A129
C101896,U14954,JFK5,chat,account,P2,2026-01-29 08:18:05,149,382,2026-01-29 08:32:37,172800,0,A127
C102585,U14083,PHX1,chat,account,P2,02/09/2026 16:54,88,565,2026-02-09 17:16:01,172800,0,A136
C100518,U17769,JFK5,callback,delivery_delay,P2,2026-01-09 06:48:02,135,805,2026-01-09 07:06:49,172800,0,A138
C101427,U6194,DFW2,email,wrong_item,P3,2026-01-22 06:00:25,311,1204,01/22/2026 06:44,259200,0,A163
C100896,U15803,JFK5,chat,wrong_item,P2,2026-01-15 06:59:12,143,408,2026-01-15 07:09:37,172800,0,A125
C103199,U5738,DFW2,phone,,P2,2026-02-18 21:36:40,103,352,2026-02-18 21:52:17,172800,0,A161
C100132,U17632,JFK5,chat,account,P2,01/02/2026 08:32,111,651,2026-01-05 21:12:57,172800,1,A173
C102371,U18410,SEA3,phone,account,P2,2026-02-06,398,823,2026-02-06 18:23:46,172800,0,A121
C103087,U5978,DFW2,email,account,P3,2026-02-17 22:30:21,433,779,02/17/2026 22:45,259200,0,A141
C101429,U10835,PHX1,chat,delivery_delay,P1,2026-01-22 13:50:14,305,512,01/22/2026 14:05,86400,0,A131
C103899,U13989,JFK5,phone,damaged_item,P2,2026-03-01 18:55:26,334,544,2026-03-01 19:07:32,172800,0,A134
C100849,U9495,SEA3,email,account,P2,2026-01-14 19:36:46,,1477,2026-01-18 03:16:44,172800,1,A110
C102675,U8960,DFW2,callback,refund,P1,2026-02-10 08:40:15,419,740,2026-02-10 09:09:42,86400,0,A168
C101651,U5921,SEA3,chat,refund,P2,2026-01-26 11:45:07,187,487,26-01-2026 12:04,172800,0,A129
C100850,U5202,JFK5,chat,account,P2,01/14/2026 13:49,111,405,2026-01-14 14:04:29,172800,0,A115
C100764,U17011,DFW2,email,account,P2,13-01-2026 18:52,664,1183,,172800,0,A140
C103367,U6056,JFK5,email,payment,P3,2026-02-20 14:39:41,980,1511,2026-02-24,259200,1,A166
C102354,U7509,PHX1,email,wrong_item,P3,2026-02-06 14:26:20,848,1408,06-02-2026 15:12,259200,0,A169
C100335,U13783,JFK5,chat,payment,P2,2026-01-06 22:07:33,,429,2026-01-06 22:23:20,172800,0,A154
C102750,U16186,SEA3,chat,wrong_item,P2,2026-02-11 09:14:59,192,472,2026-02-11 09:34:05,172800,0,A169
C100720,U16545,PHX1,email,delivery_delay,P1,2026-01-13 14:13:37,366,604,2026-01-13 14:35:53,86400,0,A157
C100253,U15516,PHX1,phone,delivery_delay,P2,2026-01-05 06:13:10,237,615,2026-01-05 06:40:02,172800,0,A169
C101136,U8366,JFK5,phone,wrong_item,P3,2026-01-19 14:13:56,253,629,2026-01-19 14:32:22,259200,0,A147
C102210,U16529,DFW2,chat,account,P2,02/04/2026 08:55,120,425,02/04/2026 09:11,172800,0,A112
C102167,U10217,DFW2,email,payment,P2,2026-02-03 08:59:06,700,1202,2026-02-03 09:34:33,172800,0,A157
C102505,U9147,SEA3,phone,delivery_delay,P2,08-02-2026 07:53,360,580,2026-02-08 08:10:53,172800,0,A132
C102521,U13471,PHX1,email,account,P1,2026-02-09 09:59:07,597,964,,86400,0,A110
C103353,U16158,PHX1,phone,delivery_delay,P2,2026-02-20,218,575,2026-02-20 13:52:07,172800,0,A160
C102039,U12914,JFK5,email,wrong_item,P1,2026-02-02 12:56:59,551,1315,2026-02-02 13:42:09,86400,0,A102
C102393,U12574,DFW2,phone,delivery_delay,P2,2026-02-06 21:41:45,325,647,2026-02-09 06:43:25,172800,1,A128
C103301,U8281,JFK5,chat,delivery_delay,P2,2026-02-20 22:31:01,219,469,2026-02-20 22:42:44,172800,0,A109
C100407,U16405,SEA3,phone,wrong_item,P3,2026-01-07 07:44:33,80,392,2026-01-07 08:00:23,259200,0,A169
C100671,U18353,DFW2,chat,payment,P2,01/12/2026 16:51,136,233,01/12/2026 16:57,172800,0,A131
C101059,U16417,PHX1,chat,account,P1,01/17/2026 08:21,225,374,2026-01-18 22:02:51,86400,1,A148
C100314,U11113,DFW2,email,account,P2,2026-01-06 13:08:47,686,1130,,172800,0,A101
C103253,U9205,JFK5,email,account,P3,2026-02-19 07:53:09,694,1532,2026-02-19 08:39:20,259200,0,A164
C100524,U6234,JFK5,phone,payment,P2,2026-01-09 16:31:32,,672,2026-01-09 16:55:57,172800,0,A168
C101564,U7801,DFW2,phone,account,P2,2026-01-25 21:10:27,289,932,01/25/2026 21:34,172800,0,A123
C103129,U17329,PHX1,email,account,P2,2026-02-18 19:28:18,468,1119,2026-02-18 20:02:57,172800,0,A137
C101931,U12715,SEA3,email,delivery_delay,P3,2026-01-30 17:12:43,555,1541,2026-02-03 09:19:20,259200,1,A153
C100159,U14475,SEA3,email,account,P1,2026-01-03 20:08:32,400,1151,2026-01-03 20:41:56,86400,0,A109
C101290,U17983,JFK5,email,,P1,2026-01-21 09:15:51,389,826,2026-01-21 09:33:32,86400,0,A111
C103576,U11318,PHX1,callback,damaged_item,P2,02/24/2026 14:40,352,713,2026-02-27 17:52:02,172800,1,A127
C102930,U11920,DFW2,email,delivery_delay,P1,14-02-2026 17:33,235,1196,2026-02-14 18:11:50,86400,0,A153
C100760,U17684,DFW2,email,damaged_item,P2,13-01-2026 12:44,380,1482,2026-01-13 13:35:48,172800,0,A148
C100901,U12636,JFK5,phone,account,P2,01/15/2026 14:45,155,423,2026-01-18 07:50:22,172800,1,A144
C103674,U11374,SEA3,chat,payment,P2,25-02-2026 06:02,152,585,2026-02-25 06:27:46,172800,0,A108
C100633,U10567,DFW2,phone,,P2,2026-01-11 12:28:28,94,612,2026-01-11 12:46:09,172800,0,A128
C100731,U6802,PHX1,email,payment,P3,2026-01-13 08:27:15,839,1598,2026-01-17 11:00:26,259200,1,A101
C101563,U15376,PHX1,chat,delivery_delay,P3,2026-01-25 18:08:42,268,695,2026-01-25 18:30:20,259200,0,A159
C103866,U6451,SEA3,chat,payment,P1,2026-02-28 22:44:46,269,675,2026-02-28 22:53:27,86400,0,A111
C101721,U13479,PHX1,email,,P2,2026-01-27 10:43:56,752,1273,27-01-2026 11:10,172800,0,A177
C100873,U13138,DFW2,chat,refund,P2,14-01-2026 07:40,,564,2026-01-14 07:58:44,172800,0,A136
C100510,U11677,PHX1,email,wrong_item,P3,2026-01-09 21:23:44,570,890,2026-01-09 21:50:44,259200,0,A114
C103359,U18038,JFK5,chat,account,P2,2026-02-20 14:01:34,184,605,2026-02-20 14:23:05,172800,0,
C102746,U7831,DFW2,phone,payment,P1,11-02-2026 17:38,114,721,2026-02-11 18:04:17,86400,0,A103
C103678,U13524,DFW2,phone,refund,P2,2026-02-26 07:03:52,304,637,2026-02-26 07:23:14,172800,0,A131
C103634,U17020,PHX1,chat,delivery_delay,P3,2026-02-25 21:11:20,283,474,03/01/2026 11:41,259200,1,
C102469,U14871,JFK5,phone,wrong_item,P2,2026-02-07 13:29:39,237,511,2026-02-07 13:40:46,172800,0,A154
C101054,U12813,DFW2,phone,delivery_delay,P3,2026-01-17 14:44:54,128,755,2026-01-17 15:07:46,259200,0,A121
C101162,U18044,DFW2,phone,damaged_item,P2,19-01-2026 12:25,201,644,01/21/2026 19:58,172800,1,A101
C100597,U11116,SEA3,phone,refund,P2,2026-01-10 13:48:35,353,756,01/10/2026 14:01,172800,0,A169
C102288,U16614,DFW2,email,refund,P3,02/05/2026 07:43,385,1140,2026-02-10 01:13:18,259200,1,A171
C100615,U17705,SEA3,chat,refund,P2,2026-01-11 13:08:51,254,482,2026-01-11 13:18:00,172800,0,A118
C102771,U16233,JFK5,phone,wrong_item,P2,11-02-2026 09:46,276,623,,172800,1,
C102569,U10962,PHX1,chat,payment,P2,2026-02-09 09:10:38,135,661,2026-02-09 09:26:15,172800,0,A176
C102208,U18189,SEA3,chat,delivery_delay,P2,2026-02-04 20:16:17,149,248,,172800,0,A124
C103400,U10748,PHX1,phone,damaged_item,P2,2026-02-21 21:10:02,444,744,2026-02-21 21:29:45,172800,0,A129
C102428,U13501,DFW2,phone,payment,P2,2026-02-06 21:12:25,5087,10228,2026-02-07 02:19:05,172800,0,A139
C100483,U12966,JFK5,phone,damaged_item,P2,2026-01-08 12:48:47,235,815,2026-01-08 13:05:11,172800,0,A164
C101714,U14180,SEA3,email,delivery_delay,P3,2026-01-27 16:06:32,451,906,2026-01-27,259200,0,A128
C100306,U11814,JFK5,email,delivery_delay,P3,2026-01-06 21:50:36,386,1596,2026-01-06 22:22:56,259200,0,A169
C101378,U9045,PHX1,phone,wrong_item,P2,22-01-2026 18:43,534,970,22-01-2026 19:02,172800,0,A105
C101127,U15608,JFK5,email,account,P2,2026-01-19 16:13:51,558,1025,2026-01-19,172800,0,A163
C100571,U9224,PHX1,phone,account,P1,01/10/2026 11:11,295,645,2026-01-10 11:21:41,86400,0,A143
C100043,U16097,PHX1,chat,damaged_item,P2,2026-01-01 12:29:44,390,618,2026-01-04 03:46:38,172800,1,A148
C102602,U16926,JFK5,chat,payment,P1,2026-02-10 06:34:14,110,315,2026-02-10 06:42:36,86400,0,A152
C103391,U6190,SEA3,phone,payment,P3,2026-02-21 12:11:27,311,726,2026-02-21 12:34:29,259200,0,A175
C103890,U15746,DFW2,phone,account,P2,2026-03-01 09:31:52,,10181,2026-03-01 13:55:23,172800,0,A140
C102530,U16198,DFW2,email,damaged_item,P3,2026-02-09 15:22:45,301,661,2026-02-09 15:43:50,259200,0,A146
C103762,U7041,DFW2,chat,wrong_item,P1,2026-02-26 18:47:02,56,269,2026-02-26 18:59:18,86400,0,A177
C100761,U9129,DFW2,email,wrong_item,P3,2026-01-13 07:59:51,101,630,,259200,0,A122
C100794,U16655,JFK5,chat,wrong_item,P3,13-01-2026 09:33,150,384,2026-01-13 09:41:35,259200,0,A110
C102769,U7013,DFW2,chat,account,P3,2026-02-11 10:13:45,153,282,2026-02-11 10:19:02,259200,0,A127
C100769,U17316,PHX1,callback,delivery_delay,P3,2026-01-13 15:44:39,234,511,2026-01-13 15:59:58,259200,0,A179
C100781,U15681,DFW2,chat,payment,P3,2026-01-13 06:20:08,89,357,2026-01-13 06:27:36,259200,0,A137
C102298,U16869,PHX1,email,delivery_delay,P3,02/05/2026 07:10,,1065,2026-02-08 23:23:00,259200,1,A150
C101528,U6845,PHX1,phone,refund,P3,2026-01-24 11:04:52,160,477,2026-01-24 11:13:47,259200,0,A147
C101459,U5296,DFW2,phone,wrong_item,P2,2026-01-23 15:13:45,255,973,2026-01-23 15:58:04,172800,0,A103
C102915,U10618,DFW2,chat,,P2,2026-02-13 14:01:53,269,561,2026-02-13 14:14:38,172800,0,A116
C100567,U15587,PHX1,email,,P2,2026-01-09 13:45:03,382,1068,2026-01-09 14:18:57,172800,0,A144
C101999,U9598,JFK5,email,wrong_item,P3,2026-01-31 14:03:46,384,1142,01/31/2026 14:24,259200,0,A148
C102609,U13122,SEA3,phone,delivery_delay,P2,2026-02-10 14:03:24,404,803,2026-02-10 14:40:37,172800,0,A164
C101453,U12430,SEA3,email,payment,P2,2026-01-23 21:25:01,569,1319,2026-01-23 21:59:14,172800,0,A151
C101597,U6065,PHX1,phone,payment,P3,26-01-2026 18:53,128,507,2026-01-26 19:10:24,259200,0,A164
C103447,U17681,PHX1,phone,payment,P3,2026-02-22,188,580,2026-02-22 11:04:27,259200,0,A153
C101385,U7473,DFW2,chat,refund,P3,2026-01-22 18:45:16,214,523,2026-01-22 18:58:23,259200,0,A114
C101249,U18603,SEA3,chat,account,P3,2026-01-20 14:37:51,339,612,01/20/2026 15:04,259200,0,A170
C100274,U15338,SEA3,chat,refund,P2,2026-01-05 07:55:54,148,293,2026-01-05 08:07:44,172800,0,A122
C102691,U17273,DFW2,chat,delivery_delay,P3,2026-02-11 09:08:33,121,400,2026-02-11 09:20:54,259200,0,A140
C100745,U16139,PHX1,phone,damaged_item,P1,2026-01-13 20:50:41,502,957,2026-01-15 13:14:01,86400,1,A158
C102848,U9070,JFK5,chat,account,P3,02/12/2026 18:42,255,612,2026-02-12 18:58:17,259200,0,A174
C103196,U5997,PHX1,phone,refund,P2,2026-02-18 16:56:54,257,756,02/18/2026 17:19,172800,0,A151
C102772,U12875,SEA3,email,payment,P3,2026-02-11 17:28:41,653,1282,2026-02-11 18:06:09,259200,0,A150
C100742,U7344,SEA3,phone,account,P3,2026-01-13 15:29:09,143,548,2026-01-18 09:45:11,259200,1,A148
C100272,U18946,JFK5,chat,refund,P3,2026-01-05 16:41:05,137,435,2026-01-05 16:52:16,259200,0,A115
C100312,U16483,PHX1,email,damaged_item,P1,2026-01-06 18:28:40,244,532,2026-01-06 18:49:48,86400,0,A109
C100369,U14579,PHX1,email,damaged_item,P2,2026-01-07 22:07:16,258,966,2026-01-11 05:36:45,172800,1,A115
C100225,U13450,PHX1,email,payment,P2,2026-01-05 13:20:15,624,1283,2026-01-05 13:45:41,172800,0,A105
C100155,U13233,JFK5,phone,delivery_delay,P2,2026-01-03 16:19:37,113,541,2026-01-03 16:29:51,172800,0,A139
C102719,U11586,PHX1,chat,payment,P1,02/11/2026 08:52,185,547,02/11/2026 09:09,86400,0,A174
C101963,U13768,DFW2,email,damaged_item,P2,2026-01-30 10:55:33,202,529,01/30/2026 11:08,172800,0,A172
C100342,U14152,SEA3,chat,account,P3,2026-01-06,106,696,2026-01-06 17:39:04,259200,0,A109
C100587,U17963,DFW2,email,damaged_item,P1,2026-01-10,491,761,2026-01-10 19:21:27,86400,0,A118
C102392,U7114,JFK5,chat,payment,P2,2026-02-06 13:52:14,276,465,,172800,0,A157
C103913,U7970,SEA3,email,delivery_delay,P3,2026-03-01 21:56:43,933,1590,,259200,0,A140
C100880,U17786,DFW2,chat,account,P2,01/15/2026 12:49,330,529,2026-01-15 12:59:40,172800,0,A142
C100640,U15120,JFK5,chat,wrong_item,P2,2026-01-11 07:47:05,233,420,2026-01-11 07:53:55,172800,0,A155
C102419,U16523,SEA3,email,wrong_item,P1,2026-02-06 14:37:23,743,1320,2026-02-06 15:20:07,86400,0,A119
C100474,U7084,DFW2,email,refund,P2,2026-01-08 10:13:59,678,1457,2026-01-08 11:20:58,172800,0,A104
C103126,U15463,DFW2,chat,payment,P2,2026-02-17 17:17:59,101,663,2026-02-17 17:37:41,172800,0,A107
C103239,U8348,SEA3,chat,payment,P2,2026-02-19 16:03:47,227,463,02/19/2026 16:13,172800,0,A109
C102297,U12846,PHX1,phone,damaged_item,P3,02/05/2026 21:30,476,955,2026-02-05 21:52:06,259200,0,A178
C103191,U17131,DFW2,email,account,P3,2026-02-18 15:17:45,246,526,02/18/2026 15:42,259200,0,
C103606,U11424,JFK5,callback,refund,P2,2026-02-24 20:29:37,63,423,02/24/2026 20:42,172800,0,A131
C102168,U18062,DFW2,chat,damaged_item,P3,2026-02-03 14:40:40,126,411,2026-02-08 00:07:28,259200,1,A168
C103334,U13639,DFW2,chat,delivery_delay,P3,2026-02-20 22:19:23,180,479,2026-02-20 22:37:54,259200,0,A121
C103741,U9631,DFW2,phone,payment,P2,2026-02-26 18:28:10,143,878,01-03-2026 02:49,172800,1,A163
C103451,U12523,SEA3,email,refund,P3,2026-02-22 15:32:21,172,663,02/22/2026 15:51,259200,0,A152
C102090,U9883,SEA3,phone,delivery_delay,P3,2026-02-02 15:01:16,139,731,2026-02-02 15:27:01,259200,0,A111
C100875,U9786,SEA3,phone,,P2,2026-01-14 14:39:24,202,843,2026-01-14 15:02:01,172800,0,A162
C100203,U18381,PHX1,email,refund,P3,04-01-2026 07:48,666,1026,04-01-2026 08:11,259200,0,A111
C102044,U6808,SEA3,email,damaged_item,P2,2026-02-02 14:53:36,391,636,02/02/2026 15:07,172800,0,A135
C102032,U7954,JFK5,email,wrong_item,P2,2026-02-01,279,576,2026-02-01 22:14:57,172800,0,A127
C102671,U12591,SEA3,callback,account,P3,2026-02-10 15:27:39,248,832,2026-02-10 15:44:39,259200,0,A123
C102165,U13570,JFK5,chat,payment,P2,2026-02-03,107,582,02/03/2026 12:07,172800,0,A149
C102957,U14495,DFW2,chat,refund,P2,2026-02-15 12:57:58,226,387,02/15/2026 13:03,172800,0,A169
C103300,U17041,DFW2,email,payment,P2,2026-02-20 22:31:46,686,1204,2026-02-20 23:08:48,172800,0,A167
C100741,U17757,DFW2,chat,account,P2,2026-01-13 06:13:54,418,691,,172800,0,A117
C102920,U14233,SEA3,callback,refund,P3,2026-02-13 10:32:57,253,531,2026-02-13 10:52:33,259200,0,A103
C103298,U13263,SEA3,email,damaged_item,P2,2026-02-20 13:12:16,192,797,2026-02-20 13:31:46,172800,0,A103
C101755,U9868,PHX1,phone,account,P2,2026-01-28 21:20:09,332,905,2026-01-28 21:45:07,172800,0,A120
C101596,U6963,DFW2,email,wrong_item,P2,2026-01-26 20:08:54,,563,2026-01-26 20:28:02,172800,0,A113
C100534,U17849,PHX1,email,wrong_item,P2,01/09/2026 19:16,452,1168,2026-01-09 19:46:28,172800,0,A118
C102545,U14581,DFW2,chat,account,P2,2026-02-09 21:23:36,125,646,2026-02-09 21:40:08,172800,0,A144
C100855,U11686,SEA3,email,payment,P2,2026-01-14 13:13:20,344,1099,2026-01-14 13:58:01,172800,0,A147
C103017,U15961,JFK5,callback,wrong_item,P3,2026-02-16 12:04:53,666,1203,2026-02-16 12:38:19,259200,0,A108
C103706,U17320,JFK5,phone,payment,P3,2026-02-26 07:06:23,279,936,2026-03-02 18:28:13,259200,1,A107
C101717,U13206,JFK5,email,refund,P2,2026-01-27 07:17:44,415,649,2026-01-27,172800,0,A143
C100396,U13212,DFW2,email,damaged_item,P2,2026-01-07,181,557,2026-01-07 07:36:03,172800,0,A135
C103343,U16740,JFK5,callback,payment,P2,2026-02-20 16:43:36,319,1105,2026-02-20 17:34:05,172800,0,A118
C100913,U6889,JFK5,callback,account,P3,2026-01-15 12:21:44,130,512,2026-01-15 12:34:17,259200,0,A166
C100565,U12074,JFK5,phone,account,P2,01/09/2026 21:30,305,883,2026-01-13 06:46:50,172800,1,A153
C101193,U8153,DFW2,phone,damaged_item,P2,2026-01-20,144,804,2026-01-20 13:45:32,172800,0,A167
C103036,U15822,PHX1,chat,wrong_item,P2,16-02-2026 10:57,129,435,02/19/2026 16:55,172800,1,A173
C103881,U18061,DFW2,chat,damaged_item,P3,2026-02-28 21:19:33,226,382,,259200,0,
C103716,U8356,SEA3,chat,damaged_item,P3,2026-02-26 12:10:45,380,607,2026-03-03 03:38:42,259200,1,A147
C101690,U7069,PHX1,email,refund,P1,2026-01-27 18:58:10,639,1230,2026-01-27,86400,0,A134
C101668,U7229,DFW2,email,refund,P3,2026-01-27 18:43:33,1022,1577,01/27/2026 19:32,259200,0,A101
C102340,U7766,PHX1,email,payment,P3,2026-02-05 08:40:09,507,1377,2026-02-05 09:21:12,259200,0,A119
C103271,U7912,SEA3,chat,damaged_item,P2,2026-02-19 18:54:03,295,482,2026-02-19 19:13:56,172800,0,A141
C100582,U17072,JFK5,phone,damaged_item,P2,2026-01-10 19:32:07,202,426,2026-01-10 19:38:38,172800,0,A100
C100592,U12278,PHX1,chat,account,P2,2026-01-10 22:57:01,98,360,2026-01-10 23:06:40,172800,0,A110
C100650,U6552,PHX1,phone,wrong_item,P3,2026-01-11 12:26:19,518,849,2026-01-11 12:46:47,259200,0,A176
C101449,U16127,JFK5,chat,wrong_item,P3,01/23/2026 15:09,348,701,2026-01-23 15:27:24,259200,0,A165
C101708,U12960,PHX1,callback,refund,P2,2026-01-27,715,1131,2026-01-27 20:55:40,172800,0,A104
C103575,U7232,JFK5,chat,damaged_item,P2,2026-02-24 07:03:03,,394,2026-02-24 07:15:14,172800,0,A174
C101803,U14618,JFK5,chat,account,P2,28-01-2026 14:26,232,524,2026-01-28 14:37:55,172800,0,A173
C101675,U6977,PHX1,chat,,P1,27-01-2026 11:11,217,647,2026-01-27 11:39:48,86400,0,A162
C102603,U11659,DFW2,chat,wrong_item,P2,2026-02-10 15:17:54,142,612,2026-02-10 15:37:42,172800,0,A130
C103715,U6593,JFK5,chat,account,P2,2026-02-26 06:55:51,254,430,2026-02-26 07:07:45,172800,0,A151
C100589,U12357,SEA3,email,damaged_item,P3,2026-01-10 21:36:19,318,791,10-01-2026 21:53,259200,0,A119
C101336,U14222,JFK5,chat,damaged_item,P1,21-01-2026 21:42,277,519,2026-01-21,86400,0,A134
C103487,U11543,PHX1,phone,account,P2,2026-02-23 06:58:01,227,663,2026-02-23 07:10:39,172800,0,A167
C101520,U5303,DFW2,phone,payment,P3,2026-01-24 18:54:12,150,507,2026-01-24 19:05:09,259200,0,A139
C101117,U16492,SEA3,email,payment,P2,01/19/2026 17:35,,757,01/19/2026 17:52,172800,0,A150
C102676,U15395,PHX1,chat,wrong_item,P2,2026-02-10,174,379,2026-02-10 19:43:39,172800,0,A175
C101060,U9369,JFK5,email,wrong_item,P2,2026-01-17 16:23:51,403,791,,172800,0,
C102071,U5135,JFK5,phone,,P3,2026-02-02 17:10:48,593,923,2026-02-02 17:40:15,259200,0,A131
C102695,U7207,DFW2,phone,delivery_delay,P1,2026-02-11 17:45:05,168,611,2026-02-11 18:05:42,86400,0,A166
C101160,U12883,JFK5,chat,delivery_delay,P3,2026-01-19 13:29:57,155,431,2026-01-23 04:53:11,259200,1,A108
C101778,U15503,PHX1,chat,delivery_delay,P2,2026-01-28 22:25:03,154,422,2026-02-01 03:46:36,172800,1,A111
C102648,U11444,PHX1,chat,delivery_delay,P2,2026-02-10 12:13:23,134,345,2026-02-10 12:21:49,172800,0,A167
C100115,U14776,PHX1,phone,refund,P2,2026-01-02 22:27:07,297,544,2026-01-06 09:39:53,172800,1,A168
C100526,U11591,JFK5,chat,delivery_delay,P3,2026-01-09 22:30:27,175,478,2026-01-09 22:46:31,259200,0,
C100654,U10615,SEA3,phone,delivery_delay,P2,2026-01-11 10:17:20,505,963,2026-01-11 10:34:03,172800,0,A131
C100555,U15603,SEA3,chat,refund,P3,01/09/2026 18:05,67,265,2026-01-09 18:13:11,259200,0,A119
C100701,U8748,JFK5,chat,damaged_item,P3,2026-01-12 19:45:29,148,361,2026-01-12 19:59:27,259200,0,A139
C100181,U13038,SEA3,chat,delivery_delay,P2,2026-01-04,118,716,2026-01-04 07:19:31,172800,0,A129
C102751,U11755,PHX1,chat,delivery_delay,P2,2026-02-11 16:00:37,224,371,2026-02-11,172800,0,A179
