created_date,agent_id,team,manager,handled_cases,avg_handle_seconds,sla_breach_pct
2026-02-19,A152,T2_delivery,M-Anika,1,278.00,0.00
2026-02-19,A153,T2_delivery,M-Kim,2,739.50,0.00
2026-02-19,A154,T2_delivery,M-Kim,1,330.00,0.00
2026-02-19,A155,T2_delivery,M-Javier,1,578.00,0.00
2026-02-19,A158,T2_delivery,M-Kim,1,529.00,0.00
2026-02-19,A159,T3_accounts,M-Javier,1,396.00,0.00
2026-02-19,A161,T3_accounts,M-Kim,1,316.00,0.00
2026-02-19,A162,T1_returns,M-Kim,1,490.00,0.00
2026-02-19,A163,T2_delivery,M-Anika,1,923.00,0.00
2026-02-19,A164,T1_returns,M-Anika,2,740.50,0.00
2026-02-19,A165,T2_delivery,M-Anika,1,700.00,0.00
2026-02-19,A166,T2_delivery,M-Kim,1,1041.00,0.00
2026-02-19,A168,T3_accounts,M-Anika,2,725.50,0.00
2026-02-19,A169,T3_accounts,M-Kim,2,742.50,0.00
2026-02-19,A171,T2_delivery,M-Javier,1,846.00,0.00
2026-02-19,A176,T2_delivery,M-Anika,1,260.00,0.00
2026-02-19,A177,T2_delivery,M-Javier,2,831.00,0.00
2026-02-19,A178,T1_returns,M-Kim,1,873.00,0.00
2026-02-19,A179,T2_delivery,M-Javier,1,1038.00,0.00
2026-02-20,A100,T3_accounts,M-Kim,1,670.00,0.00
2026-02-20,A103,T2_delivery,M-Anika,1,379.00,0.00
2026-02-20,A105,T1_returns,M-Javier,1,528.00,0.00
2026-02-20,A106,T1_returns,M-Anika,2,810.50,0.00
2026-02-20,A109,T3_accounts,M-Rita,2,650.00,0.00
2026-02-20,A113,T1_returns,M-Anika,1,624.00,0.00
2026-02-20,A114,T2_delivery,M-Anika,1,534.00,0.00
2026-02-20,A115,T1_returns,M-Kim,1,549.00,0.00
2026-02-20,A116,T2_delivery,M-Kim,1,331.00,0.00
2026-02-20,A117,T2_delivery,M-Kim,4,771.00,0.00
2026-02-20,A119,T3_accounts,M-Kim,1,1103.00,0.00
2026-02-20,A120,T2_delivery,M-Kim,1,937.00,0.00
2026-02-20,A121,T3_accounts,M-Kim,2,1279.50,0.00
2026-02-20,A122,T3_accounts,M-Rita,3,887.00,0.00
2026-02-20,A123,T3_accounts,M-Javier,3,774.67,0.00
2026-02-20,A125,T3_accounts,M-Rita,2,665.50,0.00
2026-02-20,A127,T1_returns,M-Anika,1,1417.00,0.00
2026-02-20,A128,T3_accounts,M-Anika,1,587.00,0.00
2026-02-20,A129,T1_returns,M-Anika,2,586.00,0.00
2026-02-20,A131,T1_returns,M-Rita,1,427.00,0.00
2026-02-20,A134,T2_delivery,M-Kim,2,723.50,0.00
2026-02-20,A136,T3_accounts,M-Anika,1,348.00,0.00
2026-02-20,A137,T2_delivery,M-Kim,2,697.00,0.00
2026-02-20,A138,T1_returns,M-Rita,1,650.00,0.00
2026-02-20,A139,T3_accounts,M-Rita,1,351.00,0.00
2026-02-20,A140,T1_returns,M-Javier,1,867.00,0.00
2026-02-20,A141,T2_delivery,M-Rita,1,972.00,0.00
2026-02-20,A142,T1_returns,M-Kim,1,1134.00,0.00
2026-02-20,A143,T1_returns,M-Rita,3,531.00,0.00
2026-02-20,A144,T2_delivery,M-Rita,1,406.00,0.00
2026-02-20,A146,T2_delivery,M-Rita,1,1575.00,0.00
2026-02-20,A147,T3_accounts,M-Kim,1,819.00,0.00
2026-02-20,A149,T1_returns,M-Javier,1,397.00,0.00
2026-02-20,A153,T2_delivery,M-Kim,1,1478.00,0.00
2026-02-20,A154,T2_delivery,M-Kim,1,1328.00,0.00
2026-02-20,A157,T1_returns,M-Rita,2,730.00,0.00
2026-02-20,A158,T2_delivery,M-Kim,2,641.00,0.00
2026-02-20,A160,T2_delivery,M-Kim,1,694.00,0.00
2026-02-20,A161,T3_accounts,M-Kim,1,478.00,0.00
2026-02-20,A162,T1_returns,M-Kim,1,462.00,0.00
2026-02-20,A163,T2_delivery,M-Anika,1,378.00,0.00
2026-02-20,A164,T1_returns,M-Anika,2,700.50,0.00
2026-02-20,A165,T2_delivery,M-Anika,2,709.00,0.00
2026-02-20,A167,T2_delivery,M-Javier,2,610.50,0.00
2026-02-20,A170,T3_accounts,M-Javier,3,432.33,0.00
2026-02-20,A171,T2_delivery,M-Javier,2,897.00,0.00
2026-02-20,A172,T2_delivery,M-Rita,2,372.00,0.00
2026-02-20,A174,T2_delivery,M-Kim,2,785.00,0.00
2026-02-20,A175,T1_returns,M-Anika,1,723.00,0.00
2026-02-20,A999,unknown,unknown,3,713.33,0.00
2026-02-21,A104,T3_accounts,M-Javier,1,672.00,0.00
2026-02-21,A105,T1_returns,M-Javier,1,706.00,0.00
2026-02-21,A106,T1_returns,M-Anika,2,479.00,0.00
2026-02-21,A108,T1_returns,M-Rita,1,356.00,0.00
2026-02-21,A113,T1_returns,M-Anika,1,582.00,0.00
2026-02-21,A120,T2_delivery,M-Kim,1,352.00,0.00
2026-02-21,A121,T3_accounts,M-Kim,1,426.00,0.00
2026-02-21,A126,T3_accounts,M-Rita,1,888.00,0.00
2026-02-21,A133,T1_returns,M-Javier,1,1552.00,0.00
2026-02-21,A137,T2_delivery,M-Kim,1,790.00,0.00
2026-02-21,A141,T2_delivery,M-Rita,1,607.00,0.00
2026-02-21,A146,T2_delivery,M-Rita,3,828.00,0.00
2026-02-21,A148,T2_delivery,M-Kim,2,369.50,0.00
2026-02-21,A149,T1_returns,M-Javier,1,437.00,0.00
2026-02-21,A150,T3_accounts,M-Kim,1,976.00,0.00
2026-02-21,A153,T2_delivery,M-Kim,1,523.00,0.00
2026-02-21,A160,T2_delivery,M-Kim,1,276.00,0.00
2026-02-21,A165,T2_delivery,M-Anika,1,412.00,0.00
2026-02-21,A166,T2_delivery,M-Kim,1,401.00,0.00
2026-02-21,A167,T2_delivery,M-Javier,1,340.00,0.00
2026-02-21,A169,T3_accounts,M-Kim,1,813.00,0.00
2026-02-21,A178,T1_returns,M-Kim,1,1366.00,0.00
2026-02-21,A999,unknown,unknown,3,600.00,0.00
2026-02-22,A101,T2_delivery,M-Rita,1,739.00,0.00
2026-02-22,A102,T1_returns,M-Rita,1,613.00,0.00
2026-02-22,A103,T2_delivery,M-Anika,1,472.00,0.00
2026-02-22,A112,T3_accounts,M-Kim,1,911.00,0.00
2026-02-22,A113,T1_returns,M-Anika,1,420.00,0.00
2026-02-22,A114,T2_delivery,M-Anika,1,617.00,0.00
2026-02-22,A120,T2_delivery,M-Kim,1,463.00,0.00
2026-02-22,A121,T3_accounts,M-Kim,1,338.00,0.00
2026-02-22,A123,T3_accounts,M-Javier,1,599.00,0.00
2026-02-22,A124,T1_returns,M-Javier,1,417.00,0.00
2026-02-22,A126,T3_accounts,M-Rita,1,688.00,0.00
2026-02-22,A127,T1_returns,M-Anika,1,1537.00,0.00
2026-02-22,A128,T3_accounts,M-Anika,1,532.00,0.00
2026-02-22,A129,T1_returns,M-Anika,1,1317.00,0.00
2026-02-22,A131,T1_returns,M-Rita,1,675.00,0.00
2026-02-22,A134,T2_delivery,M-Kim,2,952.00,0.00
2026-02-22,A135,T3_accounts,M-Kim,2,495.50,0.00
2026-02-22,A137,T2_delivery,M-Kim,1,455.00,0.00
2026-02-22,A141,T2_delivery,M-Rita,1,1374.00,0.00
2026-02-22,A145,T2_delivery,M-Anika,1,318.00,0.00
2026-02-22,A147,T3_accounts,M-Kim,1,11914.00,0.00
2026-02-22,A150,T3_accounts,M-Kim,1,455.00,0.00
2026-02-22,A151,T2_delivery,M-Anika,1,857.00,0.00
2026-02-22,A152,T2_delivery,M-Anika,2,823.50,0.00
2026-02-22,A156,T2_delivery,M-Javier,1,1151.00,0.00
2026-02-22,A158,T2_delivery,M-Kim,1,556.00,0.00
2026-02-22,A161,T3_accounts,M-Kim,1,429.00,0.00
2026-02-22,A162,T1_returns,M-Kim,1,379.00,0.00
2026-02-22,A163,T2_delivery,M-Anika,1,663.00,0.00
2026-02-22,A168,T3_accounts,M-Anika,1,438.00,0.00
2026-02-22,A170,T3_accounts,M-Javier,1,835.00,0.00
2026-02-22,A171,T2_delivery,M-Javier,1,682.00,0.00
2026-02-22,A174,T2_delivery,M-Kim,1,321.00,0.00
2026-02-22,A175,T1_returns,M-Anika,3,861.67,0.00
2026-02-22,A177,T2_delivery,M-Javier,1,1114.00,0.00
2026-02-22,A179,T2_delivery,M-Javier,1,1346.00,0.00
2026-02-22,A999,unknown,unknown,1,446.00,0.00
2026-02-23,A101,T2_delivery,M-Rita,1,1431.00,0.00
2026-02-23,A102,T1_returns,M-Rita,1,356.00,0.00
2026-02-23,A103,T2_delivery,M-Anika,1,561.00,0.00
2026-02-23,A104,T3_accounts,M-Javier,2,10731.50,0.00
2026-02-23,A106,T1_returns,M-Anika,1,1087.00,0.00
2026-02-23,A109,T3_accounts,M-Rita,3,708.67,0.00
2026-02-23,A110,T2_delivery,M-Anika,1,346.00,0.00
2026-02-23,A111,T1_returns,M-Anika,1,801.00,0.00
2026-02-23,A112,T3_accounts,M-Kim,1,1483.00,0.00
2026-02-23,A114,T2_delivery,M-Anika,1,952.00,0.00
2026-02-23,A115,T1_returns,M-Kim,1,1138.00,0.00
2026-02-23,A117,T2_delivery,M-Kim,2,658.50,0.00
2026-02-23,A119,T3_accounts,M-Kim,1,579.00,0.00
2026-02-23,A120,T2_delivery,M-Kim,1,946.00,0.00
2026-02-23,A122,T3_accounts,M-Rita,2,6272.00,0.00
2026-02-23,A123,T3_accounts,M-Javier,2,870.50,0.00
2026-02-23,A126,T3_accounts,M-Rita,1,633.00,0.00
2026-02-23,A127,T1_returns,M-Anika,1,662.00,0.00
2026-02-23,A128,T3_accounts,M-Anika,1,545.00,0.00
2026-02-23,A131,T1_returns,M-Rita,2,795.50,0.00
2026-02-23,A134,T2_delivery,M-Kim,2,648.00,0.00
2026-02-23,A137,T2_delivery,M-Kim,1,487.00,0.00
2026-02-23,A140,T1_returns,M-Javier,2,1250.00,0.00
2026-02-23,A141,T2_delivery,M-Rita,2,1233.50,0.00
2026-02-23,A143,T1_returns,M-Rita,1,422.00,0.00
2026-02-23,A144,T2_delivery,M-Rita,3,878.67,0.00
2026-02-23,A146,T2_delivery,M-Rita,1,644.00,0.00
2026-02-23,A147,T3_accounts,M-Kim,1,455.00,0.00
2026-02-23,A149,T1_returns,M-Javier,1,1115.00,0.00
2026-02-23,A150,T3_accounts,M-Kim,2,443.50,0.00
2026-02-23,A152,T2_delivery,M-Anika,1,1505.00,0.00
2026-02-23,A153,T2_delivery,M-Kim,2,965.00,0.00
2026-02-23,A154,T2_delivery,M-Kim,1,264.00,0.00
2026-02-23,A155,T2_delivery,M-Javier,1,998.00,0.00
2026-02-23,A157,T1_returns,M-Rita,1,430.00,0.00
2026-02-23,A158,T2_delivery,M-Kim,2,836.00,0.00
2026-02-23,A159,T3_accounts,M-Javier,4,330.75,0.00
2026-02-23,A160,T2_delivery,M-Kim,1,718.00,0.00
2026-02-23,A161,T3_accounts,M-Kim,1,433.00,0.00
2026-02-23,A164,T1_returns,M-Anika,1,518.00,0.00
2026-02-23,A166,T2_delivery,M-Kim,3,835.67,0.00
2026-02-23,A167,T2_delivery,M-Javier,1,1587.00,0.00
2026-02-23,A168,T3_accounts,M-Anika,1,632.00,0.00
2026-02-23,A169,T3_accounts,M-Kim,2,515.50,0.00
2026-02-23,A170,T3_accounts,M-Javier,1,1043.00,0.00
2026-02-23,A171,T2_delivery,M-Javier,1,773.00,0.00
2026-02-23,A173,T1_returns,M-Anika,2,583.00,0.00
2026-02-23,A175,T1_returns,M-Anika,3,655.00,0.00
2026-02-23,A177,T2_delivery,M-Javier,1,976.00,0.00
2026-02-23,A999,unknown,unknown,1,562.00,0.00
2026-02-24,A100,T3_accounts,M-Kim,2,717.50,0.00
2026-02-24,A102,T1_returns,M-Rita,3,778.33,0.00
2026-02-24,A103,T2_delivery,M-Anika,2,619.50,0.00
2026-02-24,A104,T3_accounts,M-Javier,1,8227.00,0.00
2026-02-24,A107,T2_delivery,M-Rita,1,1550.00,0.00
2026-02-24,A108,T1_returns,M-Rita,1,711.00,0.00
2026-02-24,A110,T2_delivery,M-Anika,1,1497.00,0.00
2026-02-24,A111,T1_returns,M-Anika,1,697.00,0.00
2026-02-24,A112,T3_accounts,M-Kim,1,728.00,0.00
2026-02-24,A114,T2_delivery,M-Anika,1,951.00,0.00
2026-02-24,A115,T1_returns,M-Kim,1,516.00,0.00
2026-02-24,A117,T2_delivery,M-Kim,1,643.00,0.00
2026-02-24,A118,T1_returns,M-Javier,1,931.00,0.00
2026-02-24,A119,T3_accounts,M-Kim,2,768.00,0.00
2026-02-24,A122,T3_accounts,M-Rita,2,488.50,0.00
2026-02-24,A123,T3_accounts,M-Javier,2,462.50,0.00
2026-02-24,A124,T1_returns,M-Javier,1,660.00,0.00
2026-02-24,A125,T3_accounts,M-Rita,1,1098.00,0.00
2026-02-24,A127,T1_returns,M-Anika,1,691.00,0.00
2026-02-24,A128,T3_accounts,M-Anika,2,862.50,0.00
2026-02-24,A130,T1_returns,M-Rita,3,643.33,0.00
2026-02-24,A131,T1_returns,M-Rita,1,1044.00,0.00
2026-02-24,A134,T2_delivery,M-Kim,1,588.00,0.00
2026-02-24,A135,T3_accounts,M-Kim,1,548.00,0.00
2026-02-24,A137,T2_delivery,M-Kim,1,1210.00,0.00
2026-02-24,A138,T1_returns,M-Rita,1,667.00,0.00
2026-02-24,A139,T3_accounts,M-Rita,2,936.50,0.00
2026-02-24,A140,T1_returns,M-Javier,1,368.00,0.00
2026-02-24,A141,T2_delivery,M-Rita,3,652.67,0.00
2026-02-24,A142,T1_returns,M-Kim,1,335.00,0.00
2026-02-24,A144,T2_delivery,M-Rita,1,417.00,0.00
2026-02-24,A145,T2_delivery,M-Anika,1,422.00,0.00
2026-02-24,A146,T2_delivery,M-Rita,1,1093.00,0.00
2026-02-24,A147,T3_accounts,M-Kim,1,1033.00,0.00
2026-02-24,A149,T1_returns,M-Javier,1,1348.00,0.00
2026-02-24,A150,T3_accounts,M-Kim,1,917.00,0.00
2026-02-24,A151,T2_delivery,M-Anika,2,789.50,0.00
2026-02-24,A152,T2_delivery,M-Anika,2,976.50,0.00
2026-02-24,A153,T2_delivery,M-Kim,1,364.00,0.00
2026-02-24,A154,T2_delivery,M-Kim,1,660.00,0.00
2026-02-24,A155,T2_delivery,M-Javier,1,886.00,0.00
2026-02-24,A157,T1_returns,M-Rita,3,450.67,0.00
2026-02-24,A158,T2_delivery,M-Kim,2,785.50,0.00
2026-02-24,A160,T2_delivery,M-Kim,2,1116.00,0.00
2026-02-24,A164,T1_returns,M-Anika,3,626.67,0.00
2026-02-24,A165,T2_delivery,M-Anika,1,1419.00,0.00
2026-02-24,A166,T2_delivery,M-Kim,1,503.00,0.00
2026-02-24,A168,T3_accounts,M-Anika,1,450.00,0.00
2026-02-24,A170,T3_accounts,M-Javier,3,644.00,0.00
2026-02-24,A171,T2_delivery,M-Javier,1,644.00,0.00
2026-02-24,A172,T2_delivery,M-Rita,1,349.00,0.00
2026-02-24,A173,T1_returns,M-Anika,3,729.00,0.00
2026-02-24,A174,T2_delivery,M-Kim,1,1391.00,0.00
2026-02-24,A176,T2_delivery,M-Anika,2,683.00,0.00
2026-02-24,A178,T1_returns,M-Kim,1,1512.00,0.00
2026-02-24,A179,T2_delivery,M-Javier,2,559.00,0.00
2026-02-24,A999,unknown,unknown,3,872.33,0.00
2026-02-25,A102,T1_returns,M-Rita,2,353.00,0.00
2026-02-25,A103,T2_delivery,M-Anika,2,443.50,0.00
2026-02-25,A104,T3_accounts,M-Javier,2,524.50,0.00
2026-02-25,A105,T1_returns,M-Javier,1,1313.00,0.00
2026-02-25,A106,T1_returns,M-Anika,2,897.50,0.00
2026-02-25,A108,T1_returns,M-Rita,1,358.00,0.00
2026-02-25,A111,T1_returns,M-Anika,3,447.67,0.00
2026-02-25,A112,T3_accounts,M-Kim,3,648.33,0.00
2026-02-25,A113,T1_returns,M-Anika,1,713.00,0.00
2026-02-25,A114,T2_delivery,M-Anika,1,382.00,0.00
2026-02-25,A115,T1_returns,M-Kim,1,661.00,0.00
2026-02-25,A116,T2_delivery,M-Kim,1,352.00,0.00
2026-02-25,A117,T2_delivery,M-Kim,1,446.00,0.00
2026-02-25,A119,T3_accounts,M-Kim,1,1008.00,0.00
2026-02-25,A120,T2_delivery,M-Kim,1,431.00,0.00
2026-02-25,A123,T3_accounts,M-Javier,1,589.00,0.00
2026-02-25,A126,T3_accounts,M-Rita,2,961.00,0.00
2026-02-25,A127,T1_returns,M-Anika,3,499.67,0.00
2026-02-25,A128,T3_accounts,M-Anika,1,1192.00,0.00
2026-02-25,A129,T1_returns,M-Anika,3,547.67,0.00
2026-02-25,A130,T1_returns,M-Rita,2,679.50,0.00
2026-02-25,A133,T1_returns,M-Javier,1,739.00,0.00
2026-02-25,A134,T2_delivery,M-Kim,1,759.00,0.00
2026-02-25,A135,T3_accounts,M-Kim,2,492.50,0.00
2026-02-25,A136,T3_accounts,M-Anika,3,454.00,0.00
2026-02-25,A137,T2_delivery,M-Kim,2,469.00,0.00
2026-02-25,A139,T3_accounts,M-Rita,1,888.00,0.00
2026-02-25,A143,T1_returns,M-Rita,1,980.00,0.00
2026-02-25,A144,T2_delivery,M-Rita,1,1109.00,0.00
2026-02-25,A147,T3_accounts,M-Kim,2,770.00,0.00
2026-02-25,A157,T1_returns,M-Rita,1,794.00,0.00
2026-02-25,A158,T2_delivery,M-Kim,1,391.00,0.00
2026-02-25,A159,T3_accounts,M-Javier,1,965.00,0.00
2026-02-25,A161,T3_accounts,M-Kim,1,312.00,0.00
2026-02-25,A162,T1_returns,M-Kim,1,493.00,0.00
2026-02-25,A163,T2_delivery,M-Anika,2,539.00,0.00
2026-02-25,A165,T2_delivery,M-Anika,1,923.00,0.00
2026-02-25,A166,T2_delivery,M-Kim,3,532.67,0.00
2026-02-25,A167,T2_delivery,M-Javier,2,585.00,0.00
2026-02-25,A168,T3_accounts,M-Anika,3,871.67,0.00
2026-02-25,A169,T3_accounts,M-Kim,1,757.00,0.00
2026-02-25,A170,T3_accounts,M-Javier,2,602.50,0.00
2026-02-25,A172,T2_delivery,M-Rita,1,786.00,0.00
2026-02-25,A176,T2_delivery,M-Anika,1,349.00,0.00
2026-02-25,A177,T2_delivery,M-Javier,1,667.00,0.00
2026-02-26,A100,T3_accounts,M-Kim,1,301.00,0.00
2026-02-26,A101,T2_delivery,M-Rita,2,483.50,0.00
2026-02-26,A104,T3_accounts,M-Javier,1,365.00,0.00
2026-02-26,A105,T1_returns,M-Javier,2,602.00,0.00
2026-02-26,A106,T1_returns,M-Anika,2,744.50,0.00
2026-02-26,A107,T2_delivery,M-Rita,1,545.00,0.00
2026-02-26,A108,T1_returns,M-Rita,1,968.00,0.00
2026-02-26,A110,T2_delivery,M-Anika,1,385.00,0.00
2026-02-26,A111,T1_returns,M-Anika,2,1089.00,0.00
2026-02-26,A113,T1_returns,M-Anika,1,744.00,0.00
2026-02-26,A114,T2_delivery,M-Anika,1,352.00,0.00
2026-02-26,A116,T2_delivery,M-Kim,2,1016.00,0.00
2026-02-26,A117,T2_delivery,M-Kim,1,539.00,0.00
2026-02-26,A125,T3_accounts,M-Rita,1,946.00,0.00
2026-02-26,A127,T1_returns,M-Anika,3,641.33,0.00
2026-02-26,A129,T1_returns,M-Anika,1,269.00,0.00
2026-02-26,A132,T3_accounts,M-Anika,1,888.00,0.00
2026-02-26,A134,T2_delivery,M-Kim,2,793.00,0.00
2026-02-26,A135,T3_accounts,M-Kim,1,455.00,0.00
2026-02-26,A136,T3_accounts,M-Anika,2,465.50,0.00
2026-02-26,A138,T1_returns,M-Rita,1,938.00,0.00
2026-02-26,A140,T1_returns,M-Javier,1,575.00,0.00
2026-02-26,A141,T2_delivery,M-Rita,4,994.25,0.00
2026-02-26,A144,T2_delivery,M-Rita,2,775.50,0.00
2026-02-26,A146,T2_delivery,M-Rita,1,358.00,0.00
2026-02-26,A147,T3_accounts,M-Kim,2,523.50,0.00
2026-02-26,A148,T2_delivery,M-Kim,1,673.00,0.00
2026-02-26,A149,T1_returns,M-Javier,1,760.00,0.00
2026-02-26,A150,T3_accounts,M-Kim,3,781.67,0.00
2026-02-26,A151,T2_delivery,M-Anika,2,611.50,0.00
2026-02-26,A152,T2_delivery,M-Anika,2,487.00,0.00
2026-02-26,A154,T2_delivery,M-Kim,1,508.00,0.00
2026-02-26,A155,T2_delivery,M-Javier,1,513.00,0.00
2026-02-26,A156,T2_delivery,M-Javier,3,593.67,0.00
2026-02-26,A157,T1_returns,M-Rita,2,821.00,0.00
2026-02-26,A159,T3_accounts,M-Javier,1,630.00,0.00
2026-02-26,A160,T2_delivery,M-Kim,1,598.00,0.00
2026-02-26,A161,T3_accounts,M-Kim,2,919.00,0.00
2026-02-26,A162,T1_returns,M-Kim,1,777.00,0.00
2026-02-26,A163,T2_delivery,M-Anika,2,551.00,0.00
2026-02-26,A164,T1_returns,M-Anika,2,333.50,0.00
2026-02-26,A165,T2_delivery,M-Anika,1,654.00,0.00
2026-02-26,A168,T3_accounts,M-Anika,1,975.00,0.00
2026-02-26,A170,T3_accounts,M-Javier,1,569.00,0.00
2026-02-26,A171,T2_delivery,M-Javier,3,628.00,0.00
2026-02-26,A172,T2_delivery,M-Rita,1,262.00,0.00
2026-02-26,A178,T1_returns,M-Kim,2,829.50,0.00
2026-02-26,A999,unknown,unknown,2,606.50,0.00
2026-02-27,A102,T1_returns,M-Rita,1,409.00,0.00
2026-02-27,A103,T2_delivery,M-Anika,2,524.00,0.00
2026-02-27,A104,T3_accounts,M-Javier,1,296.00,0.00
2026-02-27,A111,T1_returns,M-Anika,2,423.50,0.00
2026-02-27,A112,T3_accounts,M-Kim,1,370.00,0.00
2026-02-27,A114,T2_delivery,M-Anika,1,640.00,0.00
2026-02-27,A116,T2_delivery,M-Kim,2,574.00,0.00
2026-02-27,A119,T3_accounts,M-Kim,1,479.00,0.00
2026-02-27,A120,T2_delivery,M-Kim,1,903.00,0.00
2026-02-27,A122,T3_accounts,M-Rita,1,231.00,0.00
2026-02-27,A123,T3_accounts,M-Javier,1,299.00,0.00
2026-02-27,A124,T1_returns,M-Javier,2,645.50,0.00
2026-02-27,A125,T3_accounts,M-Rita,1,319.00,0.00
2026-02-27,A126,T3_accounts,M-Rita,1,614.00,0.00
2026-02-27,A127,T1_returns,M-Anika,2,462.50,0.00
2026-02-27,A128,T3_accounts,M-Anika,1,955.00,0.00
2026-02-27,A129,T1_returns,M-Anika,1,357.00,0.00
2026-02-27,A130,T1_returns,M-Rita,1,350.00,0.00
2026-02-27,A131,T1_returns,M-Rita,2,611.50,0.00
2026-02-27,A132,T3_accounts,M-Anika,1,654.00,0.00
2026-02-27,A134,T2_delivery,M-Kim,1,457.00,0.00
2026-02-27,A137,T2_delivery,M-Kim,1,453.00,0.00
2026-02-27,A139,T3_accounts,M-Rita,1,985.00,0.00
2026-02-27,A140,T1_returns,M-Javier,1,1076.00,0.00
2026-02-27,A141,T2_delivery,M-Rita,1,1180.00,0.00
2026-02-27,A142,T1_returns,M-Kim,1,381.00,0.00
2026-02-27,A144,T2_delivery,M-Rita,2,571.50,0.00
2026-02-27,A149,T1_returns,M-Javier,2,690.50,0.00
2026-02-27,A151,T2_delivery,M-Anika,2,645.00,0.00
2026-02-27,A154,T2_delivery,M-Kim,6,859.83,0.00
2026-02-27,A156,T2_delivery,M-Javier,1,429.00,0.00
2026-02-27,A157,T1_returns,M-Rita,1,1024.00,0.00
2026-02-27,A161,T3_accounts,M-Kim,1,581.00,0.00
2026-02-27,A162,T1_returns,M-Kim,1,1108.00,0.00
2026-02-27,A164,T1_returns,M-Anika,1,905.00,0.00
2026-02-27,A165,T2_delivery,M-Anika,1,616.00,0.00
2026-02-27,A167,T2_delivery,M-Javier,1,1294.00,0.00
2026-02-27,A168,T3_accounts,M-Anika,1,600.00,0.00
2026-02-27,A170,T3_accounts,M-Javier,3,595.33,0.00
2026-02-27,A171,T2_delivery,M-Javier,1,273.00,0.00
2026-02-27,A173,T1_returns,M-Anika,1,729.00,0.00
2026-02-27,A177,T2_delivery,M-Javier,1,543.00,0.00
2026-02-27,A999,unknown,unknown,6,852.17,0.00
2026-02-28,A100,T3_accounts,M-Kim,1,394.00,0.00
2026-02-28,A102,T1_returns,M-Rita,1,691.00,0.00
2026-02-28,A106,T1_returns,M-Anika,1,722.00,0.00
2026-02-28,A108,T1_returns,M-Rita,1,432.00,0.00
2026-02-28,A111,T1_returns,M-Anika,2,359.50,0.00
2026-02-28,A112,T3_accounts,M-Kim,1,1155.00,0.00
2026-02-28,A113,T1_returns,M-Anika,1,788.00,0.00
2026-02-28,A115,T1_returns,M-Kim,2,506.00,0.00
2026-02-28,A119,T3_accounts,M-Kim,1,802.00,0.00
2026-02-28,A122,T3_accounts,M-Rita,1,1539.00,0.00
2026-02-28,A123,T3_accounts,M-Javier,2,423.00,0.00
2026-02-28,A126,T3_accounts,M-Rita,1,378.00,0.00
2026-02-28,A127,T1_returns,M-Anika,1,460.00,0.00
2026-02-28,A128,T3_accounts,M-Anika,1,1288.00,0.00
2026-02-28,A134,T2_delivery,M-Kim,1,399.00,0.00
2026-02-28,A139,T3_accounts,M-Rita,1,1084.00,0.00
2026-02-28,A142,T1_returns,M-Kim,1,1442.00,0.00
2026-02-28,A149,T1_returns,M-Javier,1,615.00,0.00
2026-02-28,A150,T3_accounts,M-Kim,2,1093.00,0.00
2026-02-28,A151,T2_delivery,M-Anika,1,405.00,0.00
2026-02-28,A155,T2_delivery,M-Javier,1,791.00,0.00
2026-02-28,A160,T2_delivery,M-Kim,1,357.00,0.00
2026-02-28,A163,T2_delivery,M-Anika,1,388.00,0.00
2026-02-28,A164,T1_returns,M-Anika,1,1408.00,0.00
2026-02-28,A165,T2_delivery,M-Anika,1,761.00,0.00
2026-02-28,A166,T2_delivery,M-Kim,1,1567.00,0.00
2026-02-28,A171,T2_delivery,M-Javier,1,467.00,0.00
2026-02-28,A172,T2_delivery,M-Rita,1,863.00,0.00
2026-02-28,A173,T1_returns,M-Anika,2,1034.50,0.00
2026-02-28,A175,T1_returns,M-Anika,1,543.00,0.00
2026-02-28,A176,T2_delivery,M-Anika,1,638.00,0.00
2026-02-28,A179,T2_delivery,M-Javier,1,700.00,0.00
2026-02-28,A999,unknown,unknown,1,418.00,0.00
2026-03-01,A102,T1_returns,M-Rita,1,551.00,0.00
2026-03-01,A107,T2_delivery,M-Rita,1,617.00,0.00
2026-03-01,A108,T1_returns,M-Rita,1,539.00,0.00
2026-03-01,A113,T1_returns,M-Anika,2,771.50,0.00
2026-03-01,A116,T2_delivery,M-Kim,2,1020.00,0.00
2026-03-01,A118,T1_returns,M-Javier,1,587.00,0.00
2026-03-01,A123,T3_accounts,M-Javier,1,718.00,0.00
2026-03-01,A125,T3_accounts,M-Rita,1,1120.00,0.00
2026-03-01,A126,T3_accounts,M-Rita,1,971.00,0.00
2026-03-01,A127,T1_returns,M-Anika,2,820.00,0.00
2026-03-01,A129,T1_returns,M-Anika,2,553.00,0.00
2026-03-01,A133,T1_returns,M-Javier,1,883.00,0.00
2026-03-01,A135,T3_accounts,M-Kim,1,646.00,0.00
2026-03-01,A136,T3_accounts,M-Anika,3,756.00,0.00
2026-03-01,A142,T1_returns,M-Kim,2,579.50,0.00
2026-03-01,A146,T2_delivery,M-Rita,1,876.00,0.00
2026-03-01,A147,T3_accounts,M-Kim,1,1415.00,0.00
2026-03-01,A148,T2_delivery,M-Kim,2,6169.00,0.00
2026-03-01,A152,T2_delivery,M-Anika,1,11914.00,0.00
2026-03-01,A163,T2_delivery,M-Anika,1,437.00,0.00
2026-03-01,A164,T1_returns,M-Anika,1,823.00,0.00
