case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id,created_ts,resolved_ts,resolution_seconds,invalid_duration_flag,is_open_case,handle_seconds_capped,team,manager
C100654,U14371,SEA3,phone,damaged_item,P2,2026-01-12 19:24:14,340,584,2026-01-12 19:46:38,172800,0,A999,2026-01-12 19:24:14,2026-01-12 19:46:38,1344,0,0,584,unknown,unknown
C101627,U15801,JFK5,phone,wrong_item,P3,2026-01-26 11:36:46,272,430,2026-01-26,259200,0,A127,2026-01-26 11:36:46,2026-01-26 00:00:00,,1,0,430,T1_returns,M-Anika
C103701,U5103,SEA3,email,payment,P2,2026-02-28 09:37:45,426,880,2026-02-28 09:58:41,172800,0,A173,2026-02-28 09:37:45,2026-02-28 09:58:41,1256,0,0,880,T1_returns,M-Anika
C100174,U8590,PHX1,phone,payment,P3,03-01-2026 15:10,283,954,01/03/2026 15:34,259200,0,A117,2026-01-03 15:10:00,2026-01-03 15:34:00,1440,0,0,954,T2_delivery,M-Kim
C100183,U14794,PHX1,phone,account,P3,2026-01-04,109,546,2026-01-04 09:10:13,259200,0,A106,2026-01-04 00:00:00,2026-01-04 09:10:13,33013,0,0,546,T1_returns,M-Anika
C101036,U7486,SEA3,phone,damaged_item,P2,01/17/2026 20:37,3587,11580,01/18/2026 02:14,172800,0,A159,2026-01-17 20:37:00,2026-01-18 02:14:00,20220,0,0,11580,T3_accounts,M-Javier
C101975,U14783,JFK5,email,refund,P2,31-01-2026 18:22,422,1196,2026-01-31 18:58:34,172800,0,A147,2026-01-31 18:22:00,2026-01-31 18:58:34,2194,0,0,1196,T3_accounts,M-Kim
C101944,U9276,SEA3,chat,account,P3,2026-01-30 13:21:53,241,439,01/30/2026 13:37,259200,0,A171,2026-01-30 13:21:53,2026-01-30 13:37:00,907,0,0,439,T2_delivery,M-Javier
C101421,U5625,DFW2,phone,refund,P3,22-01-2026 19:32,155,627,2026-01-22 20:01:40,259200,0,A168,2026-01-22 19:32:00,2026-01-22 20:01:40,1780,0,0,627,T3_accounts,M-Anika
C101983,U8979,PHX1,email,wrong_item,P2,2026-01-31 14:40:42,224,1286,2026-01-31 15:01:56,172800,0,A161,2026-01-31 14:40:42,2026-01-31 15:01:56,1274,0,0,1286,T3_accounts,M-Kim
C100000,U13279,PHX1,chat,refund,P3,2026-01-01 06:47:17,86,522,2026-01-01 07:00:05,259200,0,A177,2026-01-01 06:47:17,2026-01-01 07:00:05,768,0,0,522,T2_delivery,M-Javier
C101762,U12566,SEA3,email,unknown,P2,2026-01-28 11:33:05,,676,2026-01-28 12:04:36,172800,0,A141,2026-01-28 11:33:05,2026-01-28 12:04:36,1891,0,0,676,T2_delivery,M-Rita
C103195,U15358,SEA3,email,delivery_delay,P2,2026-02-20 20:01:09,159,549,02/20/2026 20:12,172800,0,A115,2026-02-20 20:01:09,2026-02-20 20:12:00,651,0,0,549,T1_returns,M-Kim
C103708,U17464,DFW2,chat,payment,P2,02/28/2026 22:20,73,247,02/28/2026 22:28,172800,0,A123,2026-02-28 22:20:00,2026-02-28 22:28:00,480,0,0,247,T3_accounts,M-Javier
C103050,U11453,SEA3,chat,payment,P2,18-02-2026 20:00,160,396,2026-02-18 20:12:34,172800,0,A174,2026-02-18 20:00:00,2026-02-18 20:12:34,754,0,0,396,T2_delivery,M-Kim
C100339,U10285,PHX1,chat,account,P3,01/06/2026 14:35,240,389,01/06/2026 14:42,259200,0,A176,2026-01-06 14:35:00,2026-01-06 14:42:00,420,0,0,389,T2_delivery,M-Anika
C101863,U7055,PHX1,chat,wrong_item,P2,2026-01-29 11:57:36,160,372,01/29/2026 12:08,172800,0,A155,2026-01-29 11:57:36,2026-01-29 12:08:00,624,0,0,372,T2_delivery,M-Javier
C101624,U8192,DFW2,chat,payment,P2,26-01-2026 07:01,78,253,26-01-2026 07:11,172800,0,A115,2026-01-26 07:01:00,2026-01-26 07:11:00,600,0,0,253,T1_returns,M-Kim
C101996,U15852,PHX1,phone,wrong_item,P3,2026-02-01 10:23:36,119,340,2026-02-01 10:33:23,259200,0,A145,2026-02-01 10:23:36,2026-02-01 10:33:23,587,0,0,340,T2_delivery,M-Anika
C100701,U12372,DFW2,email,delivery_delay,P2,2026-01-13 20:46:52,697,1398,13-01-2026 21:20,172800,0,A171,2026-01-13 20:46:52,2026-01-13 21:20:00,1988,0,0,1398,T2_delivery,M-Javier
C102322,U6523,PHX1,phone,damaged_item,P2,2026-02-06 12:47:28,238,619,2026-02-06 13:06:16,172800,0,A165,2026-02-06 12:47:28,2026-02-06 13:06:16,1128,0,0,619,T2_delivery,M-Anika
C103369,U11876,DFW2,chat,payment,P2,2026-02-23 11:33:21,219,718,2026-02-23 11:48:09,172800,0,A160,2026-02-23 11:33:21,2026-02-23 11:48:09,888,0,0,718,T2_delivery,M-Kim
C103148,U8115,SEA3,email,refund,P2,2026-02-19 14:33:36,551,877,2026-02-19 15:05:04,172800,0,A127,2026-02-19 14:33:36,2026-02-19 15:05:04,1888,0,0,877,T1_returns,M-Anika
C103523,U15270,SEA3,phone,refund,P2,25-02-2026 13:25,201,899,2026-02-25 13:55:02,172800,0,A112,2026-02-25 13:25:00,2026-02-25 13:55:02,1802,0,0,899,T3_accounts,M-Kim
C102902,U12449,DFW2,email,refund,P3,2026-02-15 16:09:26,521,1349,2026-02-15 16:28:16,259200,0,A140,2026-02-15 16:09:26,2026-02-15 16:28:16,1130,0,0,1349,T1_returns,M-Javier
C100168,U7868,DFW2,phone,delivery_delay,P3,2026-01-03 15:20:18,487,847,2026-01-03 15:31:47,259200,0,A153,2026-01-03 15:20:18,2026-01-03 15:31:47,689,0,0,847,T2_delivery,M-Kim
C102389,U7557,DFW2,email,wrong_item,P3,2026-02-07 14:36:02,230,1160,2026-02-07 15:11:42,259200,0,A114,2026-02-07 14:36:02,2026-02-07 15:11:42,2140,0,0,1160,T2_delivery,M-Anika
C102737,U11841,PHX1,phone,unknown,P2,2026-02-12 19:27:56,,712,2026-02-12 19:46:59,172800,0,A160,2026-02-12 19:27:56,2026-02-12 19:46:59,1143,0,0,712,T2_delivery,M-Kim
C102894,U5780,DFW2,email,wrong_item,P2,02/15/2026 22:55,437,901,2026-02-15 23:19:54,172800,0,A135,2026-02-15 22:55:00,2026-02-15 23:19:54,1494,0,0,901,T3_accounts,M-Kim
C101879,U17144,DFW2,email,account,P2,2026-01-30,671,1054,,172800,0,A132,2026-01-30 00:00:00,2026-03-27 18:28:02,4904882,0,1,1054,T3_accounts,M-Anika
C100981,U11265,JFK5,email,refund,P3,2026-01-16 21:24:18,756,1509,01/16/2026 22:13,259200,0,A102,2026-01-16 21:24:18,2026-01-16 22:13:00,2922,0,0,1509,T1_returns,M-Rita
C103594,U6698,PHX1,chat,wrong_item,P2,2026-02-26 20:17:36,167,630,26-02-2026 20:32,172800,0,A156,2026-02-26 20:17:36,2026-02-26 20:32:00,864,0,0,630,T2_delivery,M-Javier
C102262,U6861,DFW2,phone,delivery_delay,P3,2026-02-05 18:46:14,,448,,259200,0,A121,2026-02-05 18:46:14,2026-03-27 18:28:02,4318908,0,1,448,T3_accounts,M-Kim
C103066,U7059,SEA3,phone,payment,P2,2026-02-18 18:59:23,193,557,2026-02-18 19:18:27,172800,0,A101,2026-02-18 18:59:23,2026-02-18 19:18:27,1144,0,0,557,T2_delivery,M-Rita
C100376,U11564,JFK5,email,delivery_delay,P2,2026-01-07 21:59:38,349,683,07-01-2026 22:30,172800,0,A178,2026-01-07 21:59:38,2026-01-07 22:30:00,1822,0,0,683,T1_returns,M-Kim
C103743,U18913,SEA3,callback,account,P2,03/01/2026 21:05,248,428,2026-03-01 21:16:36,172800,0,A142,2026-03-01 21:05:00,2026-03-01 21:16:36,696,0,0,428,T1_returns,M-Kim
C103086,U17906,SEA3,email,unknown,P2,2026-02-18 22:03:54,162,570,2026-02-18 22:19:13,172800,0,A125,2026-02-18 22:03:54,2026-02-18 22:19:13,919,0,0,570,T3_accounts,M-Rita
C101410,U18894,SEA3,phone,wrong_item,P2,2026-01-22 21:50:46,225,537,2026-01-22 22:13:56,172800,0,A165,2026-01-22 21:50:46,2026-01-22 22:13:56,1390,0,0,537,T2_delivery,M-Anika
C103686,U14562,JFK5,chat,unknown,P2,27-02-2026 18:19,139,351,2026-02-27 18:31:36,172800,0,A127,2026-02-27 18:19:00,2026-02-27 18:31:36,756,0,0,351,T1_returns,M-Anika
C102852,U16184,JFK5,email,account,P1,2026-02-14 13:01:28,618,1083,2026-02-14 13:32:38,86400,0,A159,2026-02-14 13:01:28,2026-02-14 13:32:38,1870,0,0,1083,T3_accounts,M-Javier
C103210,U8078,PHX1,email,delivery_delay,P3,2026-02-20 16:36:56,295,666,02/20/2026 16:56,259200,0,A123,2026-02-20 16:36:56,2026-02-20 16:56:00,1144,0,0,666,T3_accounts,M-Javier
C101703,U17390,SEA3,email,account,P1,27-01-2026 11:42,488,1335,01/27/2026 12:38,86400,0,A155,2026-01-27 11:42:00,2026-01-27 12:38:00,3360,0,0,1335,T2_delivery,M-Javier
C103061,U16613,PHX1,phone,payment,P1,2026-02-18 21:32:23,353,918,2026-02-18,86400,0,A133,2026-02-18 21:32:23,2026-02-18 00:00:00,,1,0,918,T1_returns,M-Javier
C101315,U11103,DFW2,email,delivery_delay,P1,2026-01-21 18:20:41,83,527,2026-01-21 18:40:16,86400,0,A143,2026-01-21 18:20:41,2026-01-21 18:40:16,1175,0,0,527,T1_returns,M-Rita
C101629,U13311,DFW2,phone,payment,P3,2026-01-26 06:18:23,174,662,2026-01-26 06:38:31,259200,0,A144,2026-01-26 06:18:23,2026-01-26 06:38:31,1208,0,0,662,T2_delivery,M-Rita
C103386,U11802,JFK5,chat,payment,P2,2026-02-23 07:42:31,217,635,2026-02-23 08:11:12,172800,0,A109,2026-02-23 07:42:31,2026-02-23 08:11:12,1721,0,0,635,T3_accounts,M-Rita
C102615,U15623,SEA3,chat,payment,P2,2026-02-10 11:02:05,221,406,,172800,0,A158,2026-02-10 11:02:05,2026-03-27 18:28:02,3914757,0,1,406,T2_delivery,M-Kim
C102559,U17032,SEA3,chat,wrong_item,P2,2026-02-10 08:01:24,93,222,2026-02-10 08:07:17,172800,0,A142,2026-02-10 08:01:24,2026-02-10 08:07:17,353,0,0,222,T1_returns,M-Kim
C102502,U9252,JFK5,chat,wrong_item,P2,2026-02-09 19:05:20,59,375,2026-02-09 19:13:54,172800,0,A171,2026-02-09 19:05:20,2026-02-09 19:13:54,514,0,0,375,T2_delivery,M-Javier
C103509,U8651,SEA3,chat,damaged_item,P2,2026-02-25 09:44:43,101,376,2026-02-25 09:54:27,172800,0,A147,2026-02-25 09:44:43,2026-02-25 09:54:27,584,0,0,376,T3_accounts,M-Kim
C103219,U8756,SEA3,chat,wrong_item,P2,20-02-2026 15:49,101,325,2026-02-20 16:01:48,172800,0,A143,2026-02-20 15:49:00,2026-02-20 16:01:48,768,0,0,325,T1_returns,M-Rita
C102087,U16658,JFK5,phone,delivery_delay,P3,2026-02-02 18:03:30,473,849,02/02/2026 18:42,259200,0,A102,2026-02-02 18:03:30,2026-02-02 18:42:00,2310,0,0,849,T1_returns,M-Rita
C101833,U12249,SEA3,phone,account,P2,01/29/2026 18:38,,565,2026-01-29 18:55:17,172800,0,A145,2026-01-29 18:38:00,2026-01-29 18:55:17,1037,0,0,565,T2_delivery,M-Anika
C103099,U9647,SEA3,chat,refund,P2,2026-02-18 07:42:27,338,550,2026-02-18 08:06:19,172800,0,A151,2026-02-18 07:42:27,2026-02-18 08:06:19,1432,0,0,550,T2_delivery,M-Anika
C101856,U7879,JFK5,phone,damaged_item,P1,2026-01-29 15:10:39,369,865,29-01-2026 15:27,86400,0,A113,2026-01-29 15:10:39,2026-01-29 15:27:00,981,0,0,865,T1_returns,M-Anika
C102377,U15463,JFK5,chat,delivery_delay,P2,2026-02-06 16:37:57,280,591,2026-02-06 17:00:38,172800,0,A139,2026-02-06 16:37:57,2026-02-06 17:00:38,1361,0,0,591,T3_accounts,M-Rita
C102817,U10477,PHX1,email,wrong_item,P1,2026-02-13 06:43:51,112,587,02/13/2026 07:04,86400,0,A139,2026-02-13 06:43:51,2026-02-13 07:04:00,1209,0,0,587,T3_accounts,M-Rita
C101230,U6422,SEA3,email,damaged_item,P3,2026-01-20 19:44:37,363,575,20-01-2026 20:07,259200,0,A160,2026-01-20 19:44:37,2026-01-20 20:07:00,1343,0,0,575,T2_delivery,M-Kim
C100390,U8212,PHX1,email,account,P3,2026-01-07 14:28:11,458,1072,2026-01-07 15:13:50,259200,0,A118,2026-01-07 14:28:11,2026-01-07 15:13:50,2739,0,0,1072,T1_returns,M-Javier
C101838,U15067,SEA3,email,payment,P2,01/29/2026 18:30,610,1115,2026-01-29 18:58:30,172800,0,A142,2026-01-29 18:30:00,2026-01-29 18:58:30,1710,0,0,1115,T1_returns,M-Kim
C103690,U8197,DFW2,email,wrong_item,P3,2026-02-27 20:38:59,419,910,2026-02-27 21:17:12,259200,0,A149,2026-02-27 20:38:59,2026-02-27 21:17:12,2293,0,0,910,T1_returns,M-Javier
C102323,U13971,SEA3,phone,damaged_item,P3,2026-02-06 19:32:31,410,709,2026-02-06 20:02:15,259200,0,A118,2026-02-06 19:32:31,2026-02-06 20:02:15,1784,0,0,709,T1_returns,M-Javier
C100968,U16632,DFW2,chat,account,P3,2026-01-16 12:40:56,87,221,16-01-2026 12:48,259200,0,A122,2026-01-16 12:40:56,2026-01-16 12:48:00,424,0,0,221,T3_accounts,M-Rita
C100672,U16104,JFK5,chat,account,P3,2026-01-12 10:47:04,51,318,2026-01-12 11:01:38,259200,0,A168,2026-01-12 10:47:04,2026-01-12 11:01:38,874,0,0,318,T3_accounts,M-Anika
C101094,U13518,DFW2,email,refund,P2,01/18/2026 18:18,723,1136,2026-01-18 18:48:34,172800,0,A166,2026-01-18 18:18:00,2026-01-18 18:48:34,1834,0,0,1136,T2_delivery,M-Kim
C101878,U18784,DFW2,chat,damaged_item,P2,2026-01-30 16:22:00,54,271,2026-01-30 16:28:47,172800,0,A106,2026-01-30 16:22:00,2026-01-30 16:28:47,407,0,0,271,T1_returns,M-Anika
C102475,U16281,JFK5,chat,delivery_delay,P3,02/09/2026 21:49,,682,2026-02-09,259200,0,A139,2026-02-09 21:49:00,2026-02-09 00:00:00,,1,0,682,T3_accounts,M-Rita
C103627,U10380,PHX1,phone,delivery_delay,P3,26-02-2026 07:20,586,938,02/26/2026 08:02,259200,0,A138,2026-02-26 07:20:00,2026-02-26 08:02:00,2520,0,0,938,T1_returns,M-Rita
C103775,U15844,PHX1,phone,wrong_item,P2,2026-03-01 11:24:52,347,587,2026-03-01 11:39:56,172800,0,A118,2026-03-01 11:24:52,2026-03-01 11:39:56,904,0,0,587,T1_returns,M-Javier
C103170,U12793,JFK5,chat,delivery_delay,P2,2026-02-19 11:02:59,180,649,2026-02-19 11:15:08,172800,0,A128,2026-02-19 11:02:59,2026-02-19 11:15:08,729,0,0,649,T3_accounts,M-Anika
C102172,U9045,JFK5,email,account,P1,02/04/2026 17:12,695,1384,2026-02-04 17:59:01,86400,0,A146,2026-02-04 17:12:00,2026-02-04 17:59:01,2821,0,0,1384,T2_delivery,M-Rita
C101234,U18719,PHX1,phone,damaged_item,P3,2026-01-20 22:31:11,216,597,01/20/2026 22:53,259200,0,A109,2026-01-20 22:31:11,2026-01-20 22:53:00,1309,0,0,597,T3_accounts,M-Rita
C102130,U14826,DFW2,email,refund,P3,2026-02-03 14:10:23,447,973,,259200,0,A137,2026-02-03 14:10:23,2026-03-27 18:28:02,4508259,0,1,973,T2_delivery,M-Kim
C101685,U6169,JFK5,chat,refund,P1,2026-01-27 06:17:29,284,534,2026-01-27 06:37:37,86400,0,A178,2026-01-27 06:17:29,2026-01-27 06:37:37,1208,0,0,534,T1_returns,M-Kim
C101949,U14565,PHX1,phone,payment,P2,2026-01-31 13:26:05,254,450,2026-01-31 13:38:30,172800,0,A176,2026-01-31 13:26:05,2026-01-31 13:38:30,745,0,0,450,T2_delivery,M-Anika
C101142,U13893,DFW2,phone,account,P3,2026-01-19 15:49:43,173,391,2026-01-19 16:06:51,259200,0,A122,2026-01-19 15:49:43,2026-01-19 16:06:51,1028,0,0,391,T3_accounts,M-Rita
C101010,U10683,SEA3,phone,unknown,P1,2026-01-16 20:53:40,117,459,2026-01-16,86400,0,A136,2026-01-16 20:53:40,2026-01-16 00:00:00,,1,0,459,T3_accounts,M-Anika
C102026,U14727,JFK5,chat,refund,P3,2026-02-02,195,640,2026-02-02 20:57:33,259200,0,A102,2026-02-02 00:00:00,2026-02-02 20:57:33,75453,0,0,640,T1_returns,M-Rita
C101549,U6425,SEA3,email,delivery_delay,P2,2026-01-25 19:11:23,152,567,01/25/2026 19:18,172800,0,A116,2026-01-25 19:11:23,2026-01-25 19:18:00,397,0,0,567,T2_delivery,M-Kim
C101080,U7975,JFK5,phone,refund,P3,2026-01-18 16:34:29,477,890,18-01-2026 16:49,259200,0,A112,2026-01-18 16:34:29,2026-01-18 16:49:00,871,0,0,890,T3_accounts,M-Kim
C100519,U13190,DFW2,phone,account,P2,2026-01-09 10:13:09,,478,2026-01-09,172800,0,A999,2026-01-09 10:13:09,2026-01-09 00:00:00,,1,0,478,unknown,unknown
C101795,U6822,JFK5,chat,account,P2,2026-01-29 06:03:01,210,600,2026-01-29 06:18:05,172800,0,A178,2026-01-29 06:03:01,2026-01-29 06:18:05,904,0,0,600,T1_returns,M-Kim
C100489,U14468,SEA3,email,wrong_item,P2,01/08/2026 19:39,317,1307,2026-01-08,172800,0,A163,2026-01-08 19:39:00,2026-01-08 00:00:00,,1,0,1307,T2_delivery,M-Anika
C100289,U5807,SEA3,chat,unknown,P3,01/06/2026 11:17,140,239,2026-01-06 11:26:28,259200,0,A160,2026-01-06 11:17:00,2026-01-06 11:26:28,568,0,0,239,T2_delivery,M-Kim
C103764,U7567,SEA3,chat,payment,P2,2026-03-01 18:39:24,94,238,2026-03-01 18:46:40,172800,0,A999,2026-03-01 18:39:24,2026-03-01 18:46:40,436,0,0,238,unknown,unknown
C103642,U11856,PHX1,phone,payment,P2,2026-02-27 15:29:02,180,464,2026-02-27 15:44:11,172800,0,A154,2026-02-27 15:29:02,2026-02-27 15:44:11,909,0,0,464,T2_delivery,M-Kim
C101012,U10281,JFK5,phone,wrong_item,P1,2026-01-16 09:33:42,326,681,2026-01-16 10:03:34,86400,0,A113,2026-01-16 09:33:42,2026-01-16 10:03:34,1792,0,0,681,T1_returns,M-Anika
C103409,U8358,JFK5,email,delivery_delay,P2,2026-02-24 16:37:07,402,1512,24-02-2026 17:23,172800,0,A178,2026-02-24 16:37:07,2026-02-24 17:23:00,2753,0,0,1512,T1_returns,M-Kim
C102726,U8782,JFK5,chat,damaged_item,P1,02/12/2026 10:31,309,576,2026-02-12 10:54:35,86400,0,A159,2026-02-12 10:31:00,2026-02-12 10:54:35,1415,0,0,576,T3_accounts,M-Javier
C100425,U11014,DFW2,chat,payment,P3,2026-01-07 12:54:20,87,268,2026-01-07 13:00:17,259200,0,A174,2026-01-07 12:54:20,2026-01-07 13:00:17,357,0,0,268,T2_delivery,M-Kim
C101206,U14547,SEA3,email,payment,P3,2026-01-20 22:48:18,293,659,2026-01-20 23:04:16,259200,0,A162,2026-01-20 22:48:18,2026-01-20 23:04:16,958,0,0,659,T1_returns,M-Kim
C102405,U6076,JFK5,chat,wrong_item,P2,2026-02-07,,221,07-02-2026 19:12,172800,0,A153,2026-02-07 00:00:00,2026-02-07 19:12:00,69120,0,0,221,T2_delivery,M-Kim
C103524,U6206,PHX1,phone,refund,P2,2026-02-25,109,545,2026-02-25 20:07:32,172800,0,A130,2026-02-25 00:00:00,2026-02-25 20:07:32,72452,0,0,545,T1_returns,M-Rita
C101305,U5036,DFW2,email,wrong_item,P2,2026-01-21 13:42:57,338,603,2026-01-21 13:58:05,172800,0,A155,2026-01-21 13:42:57,2026-01-21 13:58:05,908,0,0,603,T2_delivery,M-Javier
C100179,U9703,PHX1,chat,delivery_delay,P2,2026-01-03 08:02:27,448,698,01/03/2026 08:17,172800,0,A152,2026-01-03 08:02:27,2026-01-03 08:17:00,873,0,0,698,T2_delivery,M-Anika
C100959,U13604,PHX1,chat,payment,P2,01/16/2026 18:20,108,338,2026-01-16 18:32:03,172800,0,A174,2026-01-16 18:20:00,2026-01-16 18:32:03,723,0,0,338,T2_delivery,M-Kim
C100557,U11750,JFK5,phone,delivery_delay,P2,01/09/2026 14:43,4212,14489,2026-01-10 00:29:04,172800,0,A143,2026-01-09 14:43:00,2026-01-10 00:29:04,35164,0,0,11914,T1_returns,M-Rita
C103238,U11407,DFW2,phone,unknown,P3,2026-02-20 17:25:42,351,903,02/20/2026 17:50,259200,0,A157,2026-02-20 17:25:42,2026-02-20 17:50:00,1458,0,0,903,T1_returns,M-Rita
C100235,U16281,DFW2,email,wrong_item,P1,2026-01-05 07:02:06,919,1423,2026-01-05 07:45:26,86400,0,A116,2026-01-05 07:02:06,2026-01-05 07:45:26,2600,0,0,1423,T2_delivery,M-Kim
C102120,U7390,PHX1,phone,wrong_item,P3,2026-02-03 06:24:14,235,532,2026-02-03 06:35:43,259200,0,A112,2026-02-03 06:24:14,2026-02-03 06:35:43,689,0,0,532,T3_accounts,M-Kim
C101891,U5348,DFW2,phone,delivery_delay,P1,01/30/2026 10:10,343,691,2026-01-30 10:31:12,86400,0,A167,2026-01-30 10:10:00,2026-01-30 10:31:12,1272,0,0,691,T2_delivery,M-Javier
C102097,U8286,PHX1,callback,payment,P3,2026-02-03 18:58:34,141,672,2026-02-03 19:26:59,259200,0,A133,2026-02-03 18:58:34,2026-02-03 19:26:59,1705,0,0,672,T1_returns,M-Javier
C101610,U18253,DFW2,phone,damaged_item,P2,2026-01-26 11:56:23,138,551,2026-01-26 12:19:12,172800,0,A130,2026-01-26 11:56:23,2026-01-26 12:19:12,1369,0,0,551,T1_returns,M-Rita
C100905,U17500,PHX1,email,account,P3,2026-01-15 22:23:08,642,1324,2026-01-15 23:04:46,259200,0,A166,2026-01-15 22:23:08,2026-01-15 23:04:46,2498,0,0,1324,T2_delivery,M-Kim
C103376,U18182,SEA3,email,delivery_delay,P2,2026-02-23 09:16:55,713,1431,02/23/2026 10:10,172800,0,A101,2026-02-23 09:16:55,2026-02-23 10:10:00,3185,0,0,1431,T2_delivery,M-Rita
C100068,U5601,SEA3,phone,damaged_item,P2,2026-01-02 16:42:06,208,595,01/02/2026 17:05,172800,0,A158,2026-01-02 16:42:06,2026-01-02 17:05:00,1374,0,0,595,T2_delivery,M-Kim
C101053,U8734,DFW2,phone,refund,P3,2026-01-17 21:45:28,260,450,2026-01-17 21:53:32,259200,0,A103,2026-01-17 21:45:28,2026-01-17 21:53:32,484,0,0,450,T2_delivery,M-Anika
C100180,U11184,SEA3,phone,payment,P2,2026-01-03,233,683,2026-01-03 12:09:40,172800,0,A148,2026-01-03 00:00:00,2026-01-03 12:09:40,43780,0,0,683,T2_delivery,M-Kim
C103328,U7212,PHX1,chat,delivery_delay,P2,2026-02-23 07:42:52,373,579,2026-02-23 07:57:11,172800,0,A119,2026-02-23 07:42:52,2026-02-23 07:57:11,859,0,0,579,T3_accounts,M-Kim
C101417,U17049,JFK5,phone,damaged_item,P2,2026-01-22 19:46:38,569,963,2026-01-22 20:13:30,172800,0,A178,2026-01-22 19:46:38,2026-01-22 20:13:30,1612,0,0,963,T1_returns,M-Kim
C101504,U7712,PHX1,chat,damaged_item,P2,01/24/2026 16:11,240,425,01/24/2026 16:16,172800,0,A146,2026-01-24 16:11:00,2026-01-24 16:16:00,300,0,0,425,T2_delivery,M-Rita
C102091,U11745,SEA3,email,wrong_item,P3,02-02-2026 09:11,263,701,02/02/2026 09:37,259200,0,A170,2026-02-02 09:11:00,2026-02-02 09:37:00,1560,0,0,701,T3_accounts,M-Javier
C102745,U14355,JFK5,chat,payment,P2,02/12/2026 06:47,140,375,,172800,0,A125,2026-02-12 06:47:00,2026-03-27 18:28:02,3757262,0,1,375,T3_accounts,M-Rita
C103045,U16121,SEA3,phone,payment,P3,2026-02-18 19:50:56,126,759,2026-02-18 20:16:48,259200,0,A171,2026-02-18 19:50:56,2026-02-18 20:16:48,1552,0,0,759,T2_delivery,M-Javier
C100197,U7937,JFK5,email,unknown,P1,01/04/2026 06:00,9640,19322,01/04/2026 12:53,86400,0,A113,2026-01-04 06:00:00,2026-01-04 12:53:00,24780,0,0,11914,T1_returns,M-Anika
C100941,U17641,JFK5,chat,account,P2,2026-01-16 13:49:34,111,405,2026-01-16 14:04:29,172800,0,A177,2026-01-16 13:49:34,2026-01-16 14:04:29,895,0,0,405,T2_delivery,M-Javier
C102810,U13533,JFK5,phone,refund,P3,2026-02-13 12:16:41,384,892,2026-02-13 12:35:52,259200,0,A139,2026-02-13 12:16:41,2026-02-13 12:35:52,1151,0,0,892,T3_accounts,M-Rita
C103018,U6987,JFK5,chat,account,P2,2026-02-17 21:29:37,88,554,2026-02-17 21:41:21,172800,0,A102,2026-02-17 21:29:37,2026-02-17 21:41:21,704,0,0,554,T1_returns,M-Rita
C100990,U11820,DFW2,chat,damaged_item,P3,2026-01-16 14:30:29,171,304,2026-01-16 14:36:08,259200,0,A122,2026-01-16 14:30:29,2026-01-16 14:36:08,339,0,0,304,T3_accounts,M-Rita
C103543,U13800,DFW2,phone,unknown,P1,2026-02-25 17:30:35,311,621,2026-02-25 17:42:09,86400,0,A112,2026-02-25 17:30:35,2026-02-25 17:42:09,694,0,0,621,T3_accounts,M-Kim
C100110,U11843,PHX1,phone,wrong_item,P1,2026-01-02 08:25:55,270,620,2026-01-02 08:49:44,86400,0,A137,2026-01-02 08:25:55,2026-01-02 08:49:44,1429,0,0,620,T2_delivery,M-Kim
C100813,U18360,PHX1,email,damaged_item,P3,2026-01-14 06:50:06,494,934,2026-01-14 07:30:50,259200,0,A120,2026-01-14 06:50:06,2026-01-14 07:30:50,2444,0,0,934,T2_delivery,M-Kim
C100687,U8185,PHX1,phone,delivery_delay,P2,01/12/2026 12:25,138,666,2026-01-12 12:42:52,172800,0,A174,2026-01-12 12:25:00,2026-01-12 12:42:52,1072,0,0,666,T2_delivery,M-Kim
C100780,U13074,DFW2,chat,refund,P3,2026-01-14 08:40:05,268,514,2026-01-14 08:57:34,259200,0,A101,2026-01-14 08:40:05,2026-01-14 08:57:34,1049,0,0,514,T2_delivery,M-Rita
C100783,U10537,PHX1,email,refund,P2,2026-01-14 13:11:04,325,1385,2026-01-14 14:14:30,172800,0,A131,2026-01-14 13:11:04,2026-01-14 14:14:30,3806,0,0,1385,T1_returns,M-Rita
C100573,U15803,JFK5,callback,delivery_delay,P2,10-01-2026 06:48,135,805,2026-01-10 07:01:11,172800,0,A138,2026-01-10 06:48:00,2026-01-10 07:01:11,791,0,0,805,T1_returns,M-Rita
C100915,U12729,JFK5,phone,refund,P2,2026-01-15 16:29:45,400,703,2026-01-15 16:52:16,172800,0,A177,2026-01-15 16:29:45,2026-01-15 16:52:16,1351,0,0,703,T2_delivery,M-Javier
C102265,U15750,SEA3,phone,wrong_item,P2,2026-02-05 18:41:03,456,838,2026-02-05 19:13:40,172800,0,A132,2026-02-05 18:41:03,2026-02-05 19:13:40,1957,0,0,838,T3_accounts,M-Anika
C103004,U9054,PHX1,phone,payment,P2,2026-02-17 22:07:06,525,823,2026-02-17 22:27:54,172800,0,A110,2026-02-17 22:07:06,2026-02-17 22:27:54,1248,0,0,823,T2_delivery,M-Anika
C103416,U7207,DFW2,chat,unknown,P2,2026-02-24 08:36:14,386,660,2026-02-24 08:50:15,172800,0,A124,2026-02-24 08:36:14,2026-02-24 08:50:15,841,0,0,660,T1_returns,M-Javier
